"","match_id","team.name","player.id","player.name","position.name","type.name"
"2",3788741,"Italy",7036,"Gianluigi Donnarumma","Goalkeeper","Starting XI"
"3",3788741,"Italy",6964,"Alessandro Florenzi","Right Back","Starting XI"
"4",3788741,"Italy",7173,"Leonardo Bonucci","Right Center Back","Starting XI"
"5",3788741,"Italy",6954,"Giorgio Chiellini","Left Center Back","Starting XI"
"6",3788741,"Italy",8286,"Leonardo Spinazzola","Left Back","Starting XI"
"7",3788741,"Italy",7024,"Jorge Luiz Frello Filho","Center Defensive Midfield","Starting XI"
"8",3788741,"Italy",8181,"Nicolò Barella","Right Center Midfield","Starting XI"
"9",3788741,"Italy",7038,"Manuel Locatelli","Left Center Midfield","Starting XI"
"10",3788741,"Italy",7131,"Domenico Berardi","Right Wing","Starting XI"
"11",3788741,"Italy",7037,"Lorenzo Insigne","Left Wing","Starting XI"
"12",3788741,"Italy",7788,"Ciro Immobile","Center Forward","Starting XI"
"13",3788741,"Italy",11514,"Giovanni Di Lorenzo","Right Back","Substitution"
"14",3788741,"Italy",6993,"Bryan Cristante","Left Center Midfield","Substitution"
"15",3788741,"Italy",7156,"Federico Chiesa","Left Wing","Substitution"
"16",3788741,"Italy",7471,"Andrea Belotti","Center Forward","Substitution"
"17",3788741,"Italy",7777,"Federico Bernardeschi","Right Wing","Substitution"
"18",3788741,"Turkey",30357,"Ugurcan Çakir","Goalkeeper","Starting XI"
"19",3788741,"Turkey",10349,"Mehmet Zeki Çelik","Right Back","Starting XI"
"20",3788741,"Turkey",23558,"Merih Demiral","Right Center Back","Starting XI"
"21",3788741,"Turkey",8963,"Caglar Söyüncü","Left Center Back","Starting XI"
"22",3788741,"Turkey",31042,"Cengiz Umut Meras","Left Back","Starting XI"
"23",3788741,"Turkey",12555,"Okay Yokuslu","Center Defensive Midfield","Starting XI"
"24",3788741,"Turkey",8541,"Kenan Karaman","Right Midfield","Starting XI"
"25",3788741,"Turkey",29989,"Yusuf Yazici","Right Center Midfield","Starting XI"
"26",3788741,"Turkey",11088,"Ozan Tufan","Left Center Midfield","Starting XI"
"27",3788741,"Turkey",7039,"Hakan Çalhanoglu","Left Midfield","Starting XI"
"28",3788741,"Turkey",11086,"Burak Yilmaz","Center Forward","Starting XI"
"29",3788741,"Turkey",6971,"Cengiz Ünder","Right Center Midfield","Substitution"
"30",3788741,"Turkey",12293,"Kaan Ayhan","Left Center Midfield","Substitution"
"31",3788741,"Turkey",30311,"Irfan Can Kahveci","Center Defensive Midfield","Substitution"
"32",3788741,"Turkey",21567,"Ibrahim Halil Dervisoglu","Right Midfield","Substitution"
"33",3788744,"Switzerland",5550,"Yann Sommer","Goalkeeper","Starting XI"
"34",3788744,"Switzerland",8814,"Nico Elvedi","Right Center Back","Starting XI"
"35",3788744,"Switzerland",5537,"Fabian Lukas Schär","Center Back","Starting XI"
"36",3788744,"Switzerland",5549,"Manuel Obafemi Akanji","Left Center Back","Starting XI"
"37",3788744,"Switzerland",16027,"Kevin Mbabu","Right Wing Back","Starting XI"
"38",3788744,"Switzerland",5544,"Ricardo Iván Rodríguez Araya","Left Wing Back","Starting XI"
"39",3788744,"Switzerland",6983,"Remo Freuler","Right Defensive Midfield","Starting XI"
"40",3788744,"Switzerland",3500,"Granit Xhaka","Left Defensive Midfield","Starting XI"
"41",3788744,"Switzerland",3533,"Xherdan Shaqiri","Center Attacking Midfield","Starting XI"
"42",3788744,"Switzerland",5543,"Haris Seferovic","Right Center Forward","Starting XI"
"43",3788744,"Switzerland",5545,"Breel-Donald Embolo","Left Center Forward","Starting XI"
"44",3788744,"Switzerland",5538,"Denis Lemi Zakaria Lako Lado","Center Attacking Midfield","Substitution"
"45",3788744,"Switzerland",5834,"Mario Gavranovic","Right Center Forward","Substitution"
"46",3788744,"Wales",9914,"Danny Ward","Goalkeeper","Starting XI"
"47",3788744,"Wales",4774,"Connor Roberts","Right Back","Starting XI"
"48",3788744,"Wales",4767,"Chris Mepham","Right Center Back","Starting XI"
"49",3788744,"Wales",11250,"Joe Rodon","Left Center Back","Starting XI"
"50",3788744,"Wales",3086,"Ben Davies","Left Back","Starting XI"
"51",3788744,"Wales",10931,"Joe Allen","Center Defensive Midfield","Starting XI"
"52",3788744,"Wales",6399,"Gareth Frank Bale","Right Midfield","Starting XI"
"53",3788744,"Wales",22074,"Joseff Morrell","Right Center Midfield","Starting XI"
"54",3788744,"Wales",3517,"Aaron Ramsey","Left Center Midfield","Starting XI"
"55",3788744,"Wales",11252,"Daniel James","Left Midfield","Starting XI"
"56",3788744,"Wales",3853,"Kieffer Roberto Francisco Moore","Center Forward","Starting XI"
"57",3788744,"Wales",4567,"David Brooks","Left Midfield","Substitution"
"58",3788744,"Wales",4934,"Ethan Ampadu","Left Center Midfield","Substitution"
"59",3788742,"Finland",8667,"Lukáš Hrádecký","Goalkeeper","Starting XI"
"60",3788742,"Finland",26939,"Joona Toivio","Right Center Back","Starting XI"
"61",3788742,"Finland",24455,"Paulus Arajuuri","Center Back","Starting XI"
"62",3788742,"Finland",38196,"Daniel O""Shaughnessy","Left Center Back","Starting XI"
"63",3788742,"Finland",15416,"Jukka Raitala","Right Wing Back","Starting XI"
"64",3788742,"Finland",16550,"Jere Juhani Uronen","Left Wing Back","Starting XI"
"65",3788742,"Finland",24648,"Tim Sparv","Center Defensive Midfield","Starting XI"
"66",3788742,"Finland",24321,"Robin Lod","Right Center Midfield","Starting XI"
"67",3788742,"Finland",13215,"Glen Kamara","Left Center Midfield","Starting XI"
"68",3788742,"Finland",9725,"Joel Pohjanpalo","Right Center Forward","Starting XI"
"69",3788742,"Finland",9476,"Teemu Pukki","Left Center Forward","Starting XI"
"70",3788742,"Finland",24303,"Joni Ensio Kauko","Left Center Forward","Substitution"
"71",3788742,"Finland",12807,"Rasmus Schüller","Center Defensive Midfield","Substitution"
"72",3788742,"Finland",12148,"Marcus Forss","Right Center Forward","Substitution"
"73",3788742,"Finland",21442,"Leo Onni Artturi Väisänen","Right Wing Back","Substitution"
"74",3788742,"Denmark",3815,"Kasper Schmeichel","Goalkeeper","Starting XI"
"75",3788742,"Denmark",6797,"Daniel Wass","Right Back","Starting XI"
"76",3788742,"Denmark",5534,"Simon Thorup Kjær","Right Center Back","Starting XI"
"77",3788742,"Denmark",3959,"Andreas Christensen","Left Center Back","Starting XI"
"78",3788742,"Denmark",16554,"Joakim Mæhle","Left Back","Starting XI"
"79",3788742,"Denmark",3570,"Pierre-Emile Højbjerg","Center Defensive Midfield","Starting XI"
"80",3788742,"Denmark",3043,"Christian Dannemann Eriksen","Right Center Midfield","Starting XI"
"81",3788742,"Denmark",5527,"Thomas Delaney","Left Center Midfield","Starting XI"
"82",3788742,"Denmark",5536,"Yussuf Yurary Poulsen","Right Wing","Starting XI"
"83",3788742,"Denmark",4447,"Martin Braithwaite Christensen","Left Wing","Starting XI"
"84",3788742,"Denmark",21261,"Jonas Older Wind","Center Forward","Starting XI"
"85",3788742,"Denmark",18722,"Mathias Jensen","Right Center Midfield","Substitution"
"86",3788742,"Denmark",17042,"Andreas Skov Olsen","Center Forward","Substitution"
"87",3788742,"Denmark",8815,"Jannik Vestergaard","Right Center Back","Substitution"
"88",3788742,"Denmark",5524,"Jens Stryger Larsen","Right Back","Substitution"
"89",3788742,"Denmark",5732,"Andreas Evald Cornelius","Left Center Midfield","Substitution"
"90",3788743,"Russia",38119,"Anton Shunin","Goalkeeper","Starting XI"
"91",3788743,"Russia",5170,"Mário Figueira Fernandes","Right Back","Starting XI"
"92",3788743,"Russia",34588,"Andrey Semenov","Right Center Back","Starting XI"
"93",3788743,"Russia",16583,"Georgiy Dzhikiya","Left Center Back","Starting XI"
"94",3788743,"Russia",5193,"Yuri Zhirkov","Left Back","Starting XI"
"95",3788743,"Russia",18735,"Dmitriy Barinov","Right Defensive Midfield","Starting XI"
"96",3788743,"Russia",20845,"Magomed Ozdoev","Left Defensive Midfield","Starting XI"
"97",3788743,"Russia",5171,"Roman Zobnin","Right Wing","Starting XI"
"98",3788743,"Russia",5177,"Aleksandr Golovin","Center Attacking Midfield","Starting XI"
"99",3788743,"Russia",5179,"Daler Kuzyaev","Left Wing","Starting XI"
"100",3788743,"Russia",5195,"Artem Dzyuba","Center Forward","Starting XI"
"101",3788743,"Russia",5186,"Denis Cheryshev","Left Wing","Substitution"
"102",3788743,"Russia",15545,"Vyacheslav Karavaev","Left Back","Substitution"
"103",3788743,"Russia",31917,"Igor Diveev","Right Defensive Midfield","Substitution"
"104",3788743,"Russia",6299,"Aleksey Miranchuk","Left Center Midfield","Substitution"
"105",3788743,"Russia",39273,"Maksim Mukhin","Right Center Midfield","Substitution"
"106",3788743,"Belgium",3509,"Thibaut Courtois","Goalkeeper","Starting XI"
"107",3788743,"Belgium",20005,"Toby Alderweireld","Right Center Back","Starting XI"
"108",3788743,"Belgium",5639,"Anga Dedryck Boyata","Center Back","Starting XI"
"109",3788743,"Belgium",3077,"Jan Vertonghen","Left Center Back","Starting XI"
"110",3788743,"Belgium",6989,"Timothy Castagne","Right Wing Back","Starting XI"
"111",3788743,"Belgium",5632,"Thorgan Hazard","Left Wing Back","Starting XI"
"112",3788743,"Belgium",6331,"Leander Dendoncker","Right Defensive Midfield","Starting XI"
"113",3788743,"Belgium",2954,"Youri Tielemans","Left Defensive Midfield","Starting XI"
"114",3788743,"Belgium",5630,"Dries Mertens","Right Attacking Midfield","Starting XI"
"115",3788743,"Belgium",5633,"Yannick Ferreira Carrasco","Left Attacking Midfield","Starting XI"
"116",3788743,"Belgium",3289,"Romelu Lukaku Menama","Center Forward","Starting XI"
"117",3788743,"Belgium",3176,"Thomas Meunier","Right Wing Back","Substitution"
"118",3788743,"Belgium",3621,"Eden Hazard","Right Attacking Midfield","Substitution"
"119",3788743,"Belgium",6332,"Thomas Vermaelen","Left Center Back","Substitution"
"120",3788743,"Belgium",7015,"Dennis Praet","Right Attacking Midfield","Substitution"
"121",3788745,"Croatia",16531,"Dominik Livakovic","Goalkeeper","Starting XI"
"122",3788745,"Croatia",5461,"Šime Vrsaljko","Right Back","Starting XI"
"123",3788745,"Croatia",5468,"Domagoj Vida","Right Center Back","Starting XI"
"124",3788745,"Croatia",6307,"Duje Caleta-Car","Left Center Back","Starting XI"
"125",3788745,"Croatia",33018,"Joško Gvardiol","Left Back","Starting XI"
"126",3788745,"Croatia",5469,"Marcelo Brozovic","Center Defensive Midfield","Starting XI"
"127",3788745,"Croatia",5463,"Luka Modric","Right Center Midfield","Starting XI"
"128",3788745,"Croatia",5456,"Mateo Kovacic","Left Center Midfield","Starting XI"
"129",3788745,"Croatia",5460,"Andrej Kramaric","Right Wing","Starting XI"
"130",3788745,"Croatia",5474,"Ivan Perišic","Left Wing","Starting XI"
"131",3788745,"Croatia",5465,"Ante Rebic","Center Forward","Starting XI"
"132",3788745,"Croatia",3441,"Nikola Vlašic","Center Defensive Midfield","Substitution"
"133",3788745,"Croatia",8946,"Josip Brekalo","Right Wing","Substitution"
"134",3788745,"Croatia",7693,"Bruno Petkovic","Center Forward","Substitution"
"135",3788745,"Croatia",11603,"Mario Pašalic","Left Center Midfield","Substitution"
"136",3788745,"England",3468,"Jordan Pickford","Goalkeeper","Starting XI"
"137",3788745,"England",3205,"Kyle Walker","Right Back","Starting XI"
"138",3788745,"England",3244,"John Stones","Right Center Back","Starting XI"
"139",3788745,"England",3323,"Tyrone Mings","Left Center Back","Starting XI"
"140",3788745,"England",3308,"Kieran Trippier","Left Back","Starting XI"
"141",3788745,"England",4706,"Kalvin Phillips","Right Defensive Midfield","Starting XI"
"142",3788745,"England",3943,"Declan Rice","Left Defensive Midfield","Starting XI"
"143",3788745,"England",4354,"Philip Foden","Right Wing","Starting XI"
"144",3788745,"England",7843,"Mason Mount","Center Attacking Midfield","Starting XI"
"145",3788745,"England",3233,"Raheem Sterling","Left Wing","Starting XI"
"146",3788745,"England",10955,"Harry Kane","Center Forward","Starting XI"
"147",3788745,"England",3318,"Marcus Rashford","Right Wing","Substitution"
"148",3788745,"England",30714,"Jude Bellingham","Center Forward","Substitution"
"149",3788745,"England",3470,"Dominic Calvert-Lewin","Left Wing","Substitution"
"150",3788745,"England",3244,"John Stones","Right Center Back","Player On"
"151",3788745,"England",30714,"Jude Bellingham","Left Center Midfield","Player On"
"152",3788747,"North Macedonia",21397,"Stole Dimitrievski","Goalkeeper","Starting XI"
"153",3788747,"North Macedonia",10592,"Stefan Ristovski","Right Center Back","Starting XI"
"154",3788747,"North Macedonia",30644,"Darko Velkovski","Center Back","Starting XI"
"155",3788747,"North Macedonia",46906,"Visar Musliu","Left Center Back","Starting XI"
"156",3788747,"North Macedonia",16740,"Boban Nikolov","Right Wing Back","Starting XI"
"157",3788747,"North Macedonia",4713,"Ezgjan Alioski","Left Wing Back","Starting XI"
"158",3788747,"North Macedonia",18879,"Arijan Ademi","Center Defensive Midfield","Starting XI"
"159",3788747,"North Macedonia",6782,"Enis Bardhi","Right Center Midfield","Starting XI"
"160",3788747,"North Macedonia",16535,"Eljif Elmas","Left Center Midfield","Starting XI"
"161",3788747,"North Macedonia",7146,"Goran Pandev","Right Center Forward","Starting XI"
"162",3788747,"North Macedonia",30512,"Aleksandar Trajkovski","Left Center Forward","Starting XI"
"163",3788747,"North Macedonia",44229,"Tihomir Kostadinov","Left Center Forward","Substitution"
"164",3788747,"North Macedonia",46915,"Egzon Bejtulai","Right Wing Back","Substitution"
"165",3788747,"North Macedonia",16629,"Ivan Trichkovski","Left Center Midfield","Substitution"
"166",3788747,"North Macedonia",44962,"Milan Ristovski","Left Center Back","Substitution"
"167",3788747,"Austria",21532,"Daniel Bachmann","Goalkeeper","Starting XI"
"168",3788747,"Austria",3969,"Aleksandar Dragovic","Right Center Back","Starting XI"
"169",3788747,"Austria",8220,"David Olatukunbo Alaba","Center Back","Starting XI"
"170",3788747,"Austria",8307,"Martin Hinteregger","Left Center Back","Starting XI"
"171",3788747,"Austria",8779,"Stefan Lainer","Right Wing Back","Starting XI"
"172",3788747,"Austria",8777,"Andreas Ulmer","Left Wing Back","Starting XI"
"173",3788747,"Austria",8769,"Xaver Schlager","Center Defensive Midfield","Starting XI"
"174",3788747,"Austria",8506,"Konrad Laimer","Right Center Midfield","Starting XI"
"175",3788747,"Austria",8518,"Marcel Sabitzer","Left Center Midfield","Starting XI"
"176",3788747,"Austria",18762,"Sasa Kalajdzic","Right Center Forward","Starting XI"
"177",3788747,"Austria",24977,"Christoph Baumgartner","Left Center Forward","Starting XI"
"178",3788747,"Austria",8931,"Philipp Lienhart","Right Center Back","Substitution"
"179",3788747,"Austria",8309,"Michael Gregoritsch","Left Center Forward","Substitution"
"180",3788747,"Austria",3325,"Marko Arnautovic","Right Center Forward","Substitution"
"181",3788747,"Austria",20037,"Julian Baumgartlinger","Right Center Midfield","Substitution"
"182",3788747,"Austria",8513,"Stefan Ilsanker","Center Defensive Midfield","Substitution"
"183",3788746,"Ukraine",22243,"Heorhii Bushchan","Goalkeeper","Starting XI"
"184",3788746,"Ukraine",31900,"Oleksandr Karavaev","Right Back","Starting XI"
"185",3788746,"Ukraine",39136,"Illia Zabarnyi","Right Center Back","Starting XI"
"186",3788746,"Ukraine",18617,"Mykola Matviyenko","Left Center Back","Starting XI"
"187",3788746,"Ukraine",20827,"Vitalii Mykolenko","Left Back","Starting XI"
"188",3788746,"Ukraine",16514,"Serhii Sydorchuk","Center Defensive Midfield","Starting XI"
"189",3788746,"Ukraine",16557,"Ruslan Malinovskiy","Right Center Midfield","Starting XI"
"190",3788746,"Ukraine",3575,"Oleksandr Zinchenko","Left Center Midfield","Starting XI"
"191",3788746,"Ukraine",8830,"Andriy Yarmolenko","Right Wing","Starting XI"
"192",3788746,"Ukraine",31892,"Oleksandr Zubkov","Left Wing","Starting XI"
"193",3788746,"Ukraine",23649,"Roman Yaremchuk","Center Forward","Starting XI"
"194",3788746,"Ukraine",16811,"Marlos Romero Bonfim","Left Wing","Substitution"
"195",3788746,"Ukraine",21294,"Mykola Shaparenko","Left Wing","Substitution"
"196",3788746,"Netherlands",20201,"Maarten Stekelenburg","Goalkeeper","Starting XI"
"197",3788746,"Netherlands",21809,"Jurriën David Norman Timber","Right Center Back","Starting XI"
"198",3788746,"Netherlands",7787,"Stefan de Vrij","Center Back","Starting XI"
"199",3788746,"Netherlands",3311,"Daley Blind","Left Center Back","Starting XI"
"200",3788746,"Netherlands",8125,"Denzel Dumfries","Right Wing Back","Starting XI"
"201",3788746,"Netherlands",3321,"Patrick van Aanholt","Left Wing Back","Starting XI"
"202",3788746,"Netherlands",6994,"Marten de Roon","Right Defensive Midfield","Starting XI"
"203",3788746,"Netherlands",8118,"Frenkie de Jong","Left Defensive Midfield","Starting XI"
"204",3788746,"Netherlands",3567,"Georginio Wijnaldum","Center Attacking Midfield","Starting XI"
"205",3788746,"Netherlands",7829,"Wout Weghorst","Right Center Forward","Starting XI"
"206",3788746,"Netherlands",2988,"Memphis Depay","Left Center Forward","Starting XI"
"207",3788746,"Netherlands",3306,"Nathan Aké","Left Center Back","Substitution"
"208",3788746,"Netherlands",7890,"Owen Wijndal","Left Wing Back","Substitution"
"209",3788746,"Netherlands",20033,"Luuk de Jong","Right Center Forward","Substitution"
"210",3788746,"Netherlands",8067,"Joël Veltman","Right Center Back","Substitution"
"211",3788746,"Netherlands",15582,"Donyell Malen","Left Center Forward","Substitution"
"212",3788748,"Czech Republic",11541,"Tomáš Vaclík","Goalkeeper","Starting XI"
"213",3788748,"Czech Republic",16570,"Vladimír Coufal","Right Back","Starting XI"
"214",3788748,"Czech Republic",30328,"Ondrej Celustka","Right Center Back","Starting XI"
"215",3788748,"Czech Republic",13197,"Tomáš Kalas","Left Center Back","Starting XI"
"216",3788748,"Czech Republic",4875,"Jan Boril","Left Back","Starting XI"
"217",3788748,"Czech Republic",23452,"Alex Král","Right Defensive Midfield","Starting XI"
"218",3788748,"Czech Republic",4870,"Tomáš Soucek","Left Defensive Midfield","Starting XI"
"219",3788748,"Czech Republic",16472,"Lukáš Masopust","Right Wing","Starting XI"
"220",3788748,"Czech Republic",8579,"Vladimír Darida","Center Attacking Midfield","Starting XI"
"221",3788748,"Czech Republic",8095,"Jakub Jankto","Left Wing","Starting XI"
"222",3788748,"Czech Republic",7044,"Patrik Schick","Center Forward","Starting XI"
"223",3788748,"Czech Republic",16469,"Tomáš Holeš","Right Defensive Midfield","Substitution"
"224",3788748,"Czech Republic",4809,"Matej Vydra","Right Wing","Substitution"
"225",3788748,"Czech Republic",28239,"Adam Hložek","Left Wing","Substitution"
"226",3788748,"Czech Republic",16037,"Michael Krmencík","Center Forward","Substitution"
"227",3788748,"Czech Republic",23454,"Petr Ševcík","Center Attacking Midfield","Substitution"
"228",3788748,"Scotland",9645,"David Marshall","Goalkeeper","Starting XI"
"229",3788748,"Scotland",11116,"Jack Hendry","Right Center Back","Starting XI"
"230",3788748,"Scotland",9481,"Grant Hanley","Center Back","Starting XI"
"231",3788748,"Scotland",9621,"Liam Cooper","Left Center Back","Starting XI"
"232",3788748,"Scotland",9048,"Stephen O""Donnell","Right Wing Back","Starting XI"
"233",3788748,"Scotland",3655,"Andrew Robertson","Left Wing Back","Starting XI"
"234",3788748,"Scotland",3620,"Scott McTominay","Center Defensive Midfield","Starting XI"
"235",3788748,"Scotland",9974,"John McGinn","Right Center Midfield","Starting XI"
"236",3788748,"Scotland",10285,"Stuart Armstrong","Left Center Midfield","Starting XI"
"237",3788748,"Scotland",29571,"Lyndon Dykes","Right Center Forward","Starting XI"
"238",3788748,"Scotland",12510,"Ryan Christie","Left Center Forward","Starting XI"
"239",3788748,"Scotland",9466,"Che Adams","Left Center Forward","Substitution"
"240",3788748,"Scotland",10534,"Callum McGregor","Right Center Back","Substitution"
"241",3788748,"Scotland",3581,"Ryan Fraser","Left Center Midfield","Substitution"
"242",3788748,"Scotland",10536,"James Forrest","Right Wing Back","Substitution"
"243",3788748,"Scotland",43563,"Kevin Nisbet","Right Center Forward","Substitution"
"244",3788749,"Slovakia",3711,"Martin Dúbravka","Goalkeeper","Starting XI"
"245",3788749,"Slovakia",9722,"Peter Pekarík","Right Back","Starting XI"
"246",3788749,"Slovakia",30397,"Lubomír Šatka","Right Center Back","Starting XI"
"247",3788749,"Slovakia",6990,"Milan Škriniar","Left Center Back","Starting XI"
"248",3788749,"Slovakia",4421,"Tomáš Hubocan","Left Back","Starting XI"
"249",3788749,"Slovakia",10919,"Juraj Kucka","Right Defensive Midfield","Starting XI"
"250",3788749,"Slovakia",20002,"Jakub Hromada","Left Defensive Midfield","Starting XI"
"251",3788749,"Slovakia",7975,"Lukáš Haraslín","Right Wing","Starting XI"
"252",3788749,"Slovakia",7025,"Marek Hamšík","Center Attacking Midfield","Starting XI"
"253",3788749,"Slovakia",16307,"Róbert Mak","Left Wing","Starting XI"
"254",3788749,"Slovakia",8967,"Ondrej Duda","Center Forward","Starting XI"
"255",3788749,"Slovakia",16041,"Patrik Hrošovský","Left Defensive Midfield","Substitution"
"256",3788749,"Slovakia",28044,"Martin Koscelník","Right Back","Substitution"
"257",3788749,"Slovakia",10927,"Michal Duriš","Right Wing","Substitution"
"258",3788749,"Slovakia",35653,"Tomáš Suslov","Left Wing","Substitution"
"259",3788749,"Slovakia",16290,"Ján Greguš","Center Forward","Substitution"
"260",3788749,"Poland",5669,"Wojciech Szczesny","Goalkeeper","Starting XI"
"261",3788749,"Poland",5673,"Bartosz Bereszynski","Right Center Back","Starting XI"
"262",3788749,"Poland",3034,"Kamil Glik","Center Back","Starting XI"
"263",3788749,"Poland",4626,"Jan Bednarek","Left Center Back","Starting XI"
"264",3788749,"Poland",4673,"Kamil Józwiak","Right Wing Back","Starting XI"
"265",3788749,"Poland",5672,"Maciej Rybus","Left Wing Back","Starting XI"
"266",3788749,"Poland",3637,"Grzegorz Krychowiak","Center Defensive Midfield","Starting XI"
"267",3788749,"Poland",9622,"Mateusz Andrzej Klich","Right Center Midfield","Starting XI"
"268",3788749,"Poland",7964,"Karol Linetty","Left Center Midfield","Starting XI"
"269",3788749,"Poland",5668,"Robert Lewandowski","Right Center Forward","Starting XI"
"270",3788749,"Poland",5660,"Piotr Zielinski","Left Center Forward","Starting XI"
"271",3788749,"Poland",7979,"Przemyslaw Frankowski","Left Center Midfield","Substitution"
"272",3788749,"Poland",8737,"Tymoteusz Puchacz","Left Wing Back","Substitution"
"273",3788749,"Poland",29480,"Jakub Moder","Right Center Midfield","Substitution"
"274",3788749,"Poland",8836,"Karol Swiderski","Center Defensive Midfield","Substitution"
"275",3788750,"Sweden",5622,"Robin Olsen","Goalkeeper","Starting XI"
"276",3788750,"Sweden",5612,"Mikael Lustig","Right Back","Starting XI"
"277",3788750,"Sweden",3702,"Victor Nilsson Lindelöf","Right Center Back","Starting XI"
"278",3788750,"Sweden",26875,"Marcus Andreas Danielsson","Left Center Back","Starting XI"
"279",3788750,"Sweden",5621,"Ludwig Augustinsson","Left Back","Starting XI"
"280",3788750,"Sweden",23444,"Kristoffer Olsson","Right Defensive Midfield","Starting XI"
"281",3788750,"Sweden",5624,"Albin Ekdal","Left Defensive Midfield","Starting XI"
"282",3788750,"Sweden",5617,"Sebastian Larsson","Right Midfield","Starting XI"
"283",3788750,"Sweden",5625,"Emil Peter Forsberg","Left Midfield","Starting XI"
"284",3788750,"Sweden",11098,"Marcus Berg","Right Center Forward","Starting XI"
"285",3788750,"Sweden",8819,"Alexander Isak","Left Center Forward","Starting XI"
"286",3788750,"Sweden",8552,"Robin Quaison","Right Center Forward","Substitution"
"287",3788750,"Sweden",5613,"Viktor Claesson","Left Center Forward","Substitution"
"288",3788750,"Sweden",6358,"Emil Krafth","Right Back","Substitution"
"289",3788750,"Sweden",26063,"Jens-Lys Michel Cajuste","Right Defensive Midfield","Substitution"
"290",3788750,"Sweden",20871,"Pierre Bengtsson","Left Midfield","Substitution"
"291",3788750,"Spain",11748,"Unai Simón Mendibil","Goalkeeper","Starting XI"
"292",3788750,"Spain",6840,"Marcos Llorente Moreno","Right Back","Starting XI"
"293",3788750,"Spain",4353,"Aymeric Laporte","Right Center Back","Starting XI"
"294",3788750,"Spain",6892,"Pau Francisco Torres","Left Center Back","Starting XI"
"295",3788750,"Spain",5211,"Jordi Alba Ramos","Left Back","Starting XI"
"296",3788750,"Spain",6765,"Rodrigo Hernández Cascante","Center Defensive Midfield","Starting XI"
"297",3788750,"Spain",5199,"Jorge Resurrección Merodio","Right Center Midfield","Starting XI"
"298",3788750,"Spain",30486,"Pedro González López","Left Center Midfield","Starting XI"
"299",3788750,"Spain",6748,"Ferrán Torres García","Right Wing","Starting XI"
"300",3788750,"Spain",16532,"Daniel Olmo Carvajal","Left Wing","Starting XI"
"301",3788750,"Spain",3477,"Álvaro Borja Morata Martín","Center Forward","Starting XI"
"302",3788750,"Spain",5208,"Thiago Alcântara do Nascimento","Center Defensive Midfield","Substitution"
"303",3788750,"Spain",6720,"Pablo Sarabia García","Center Forward","Substitution"
"304",3788750,"Spain",6685,"Mikel Oyarzabal Ugarte","Center Forward","Substitution"
"305",3788750,"Spain",6766,"Gerard Moreno Balaguero","Left Wing","Substitution"
"306",3788750,"Spain",6655,"Fabián Ruiz Peña","Right Center Midfield","Substitution"
"307",3788752,"Portugal",5205,"Rui Pedro dos Santos Patrício","Goalkeeper","Starting XI"
"308",3788752,"Portugal",6374,"Nélson Cabral Semedo","Right Back","Starting XI"
"309",3788752,"Portugal",20016,"Kléper Laveran Lima Ferreira","Right Center Back","Starting XI"
"310",3788752,"Portugal",5206,"Rúben Santos Gato Alves Dias","Left Center Back","Starting XI"
"311",3788752,"Portugal",5209,"Raphaël Adelino José Guerreiro","Left Back","Starting XI"
"312",3788752,"Portugal",13621,"Danilo Luís Hélio Pereira","Right Center Midfield","Starting XI"
"313",3788752,"Portugal",5214,"William Silva de Carvalho","Left Center Midfield","Starting XI"
"314",3788752,"Portugal",3193,"Bernardo Mota Veiga de Carvalho e Silva","Right Wing","Starting XI"
"315",3788752,"Portugal",5204,"Bruno Miguel Borges Fernandes","Center Attacking Midfield","Starting XI"
"316",3788752,"Portugal",9929,"Diogo José Teixeira da Silva","Left Wing","Starting XI"
"317",3788752,"Portugal",5207,"Cristiano Ronaldo dos Santos Aveiro","Center Forward","Starting XI"
"318",3788752,"Portugal",10327,"Rafael Alexandre Fernandes Ferreira da Silva","Right Wing","Substitution"
"319",3788752,"Portugal",3593,"Renato Júnior Luz Sanches","Left Center Midfield","Substitution"
"320",3788752,"Portugal",5218,"André Miguel Valente Silva","Left Wing","Substitution"
"321",3788752,"Portugal",3168,"João Filipe Iria Santos Moutinho","Center Attacking Midfield","Substitution"
"322",3788752,"Hungary",8524,"Péter Gulácsi","Goalkeeper","Starting XI"
"323",3788752,"Hungary",31887,"Endre Botka","Right Center Back","Starting XI"
"324",3788752,"Hungary",8509,"Willi Orban","Center Back","Starting XI"
"325",3788752,"Hungary",46376,"Attila Szalai","Left Center Back","Starting XI"
"326",3788752,"Hungary",10794,"Gergo Lovrencsics","Right Wing Back","Starting XI"
"327",3788752,"Hungary",11268,"Attila Fiola","Left Wing Back","Starting XI"
"328",3788752,"Hungary",7162,"Ádám Nagy","Center Defensive Midfield","Starting XI"
"329",3788752,"Hungary",16502,"László Kleinheisler","Right Center Midfield","Starting XI"
"330",3788752,"Hungary",42822,"András Schäfer","Left Center Midfield","Starting XI"
"331",3788752,"Hungary",19316,"Roland Sallai","Right Center Forward","Starting XI"
"332",3788752,"Hungary",8407,"Ádám Szalai","Left Center Forward","Starting XI"
"333",3788752,"Hungary",16741,"Loïc Négo","Left Center Midfield","Substitution"
"334",3788752,"Hungary",22565,"Szabolcs Schön","Right Center Forward","Substitution"
"335",3788752,"Hungary",31890,"David Siger","Right Center Midfield","Substitution"
