"","match_id","team.id","team.name","jersey_number","player.id","player.name","position.id","position.name"
"650",3788770,941,"Netherlands",1,20201,"Maarten Stekelenburg",1,"Goalkeeper"
"651",3788770,941,"Netherlands",6,7787,"Stefan de Vrij",3,"Right Center Back"
"652",3788770,941,"Netherlands",3,8069,"Matthijs de Ligt",4,"Center Back"
"653",3788770,941,"Netherlands",17,3311,"Daley Blind",5,"Left Center Back"
"654",3788770,941,"Netherlands",22,8125,"Denzel Dumfries",7,"Right Wing Back"
"655",3788770,941,"Netherlands",12,3321,"Patrick van Aanholt",8,"Left Wing Back"
"656",3788770,941,"Netherlands",21,8118,"Frenkie de Jong",9,"Right Defensive Midfield"
"657",3788770,941,"Netherlands",16,23230,"Ryan Gravenberch",11,"Left Defensive Midfield"
"658",3788770,941,"Netherlands",8,3567,"Georginio Wijnaldum",19,"Center Attacking Midfield"
"659",3788770,941,"Netherlands",10,2988,"Memphis Depay",22,"Right Center Forward"
"660",3788770,941,"Netherlands",18,15582,"Donyell Malen",24,"Left Center Forward"
"661",3788771,785,"Croatia",1,16531,"Dominik Livakovic",1,"Goalkeeper"
"662",3788771,785,"Croatia",22,29163,"Josip Juranovic",2,"Right Back"
"663",3788771,785,"Croatia",6,3471,"Dejan Lovren",3,"Right Center Back"
"664",3788771,785,"Croatia",21,5468,"Domagoj Vida",5,"Left Center Back"
"665",3788771,785,"Croatia",25,33018,"Joško Gvardiol",6,"Left Back"
"666",3788771,785,"Croatia",11,5469,"Marcelo Brozovic",10,"Center Defensive Midfield"
"667",3788771,785,"Croatia",10,5463,"Luka Modric",13,"Right Center Midfield"
"668",3788771,785,"Croatia",8,5456,"Mateo Kovacic",15,"Left Center Midfield"
"669",3788771,785,"Croatia",13,3441,"Nikola Vlašic",17,"Right Wing"
"670",3788771,785,"Croatia",4,5474,"Ivan Perišic",21,"Left Wing"
"671",3788771,785,"Croatia",20,7693,"Bruno Petkovic",23,"Center Forward"
"672",3788771,942,"Scotland",1,9645,"David Marshall",1,"Goalkeeper"
"673",3788771,942,"Scotland",4,3620,"Scott McTominay",3,"Right Center Back"
"674",3788771,942,"Scotland",5,9481,"Grant Hanley",4,"Center Back"
"675",3788771,942,"Scotland",6,10540,"Kieran Tierney",5,"Left Center Back"
"676",3788771,942,"Scotland",2,9048,"Stephen O""Donnell",7,"Right Wing Back"
"677",3788771,942,"Scotland",3,3655,"Andrew Robertson",8,"Left Wing Back"
"678",3788771,942,"Scotland",8,10534,"Callum McGregor",10,"Center Defensive Midfield"
"679",3788771,942,"Scotland",7,9974,"John McGinn",13,"Right Center Midfield"
"680",3788771,942,"Scotland",17,10285,"Stuart Armstrong",15,"Left Center Midfield"
"681",3788771,942,"Scotland",9,29571,"Lyndon Dykes",22,"Right Center Forward"
"682",3788771,942,"Scotland",10,9466,"Che Adams",24,"Left Center Forward"
"683",3788772,912,"Czech Republic",1,11541,"Tomáš Vaclík",1,"Goalkeeper"
"684",3788772,912,"Czech Republic",5,16570,"Vladimír Coufal",2,"Right Back"
"685",3788772,912,"Czech Republic",3,30328,"Ondrej Celustka",3,"Right Center Back"
"686",3788772,912,"Czech Republic",6,13197,"Tomáš Kalas",5,"Left Center Back"
"687",3788772,912,"Czech Republic",18,4875,"Jan Boril",6,"Left Back"
"688",3788772,912,"Czech Republic",9,16469,"Tomáš Holeš",9,"Right Defensive Midfield"
"689",3788772,912,"Czech Republic",15,4870,"Tomáš Soucek",11,"Left Defensive Midfield"
"690",3788772,912,"Czech Republic",12,16472,"Lukáš Masopust",17,"Right Wing"
"691",3788772,912,"Czech Republic",8,8579,"Vladimír Darida",19,"Center Attacking Midfield"
"692",3788772,912,"Czech Republic",14,8095,"Jakub Jankto",21,"Left Wing"
"693",3788772,912,"Czech Republic",10,7044,"Patrik Schick",23,"Center Forward"
"694",3788772,768,"England",1,3468,"Jordan Pickford",1,"Goalkeeper"
"695",3788772,768,"England",2,3205,"Kyle Walker",2,"Right Back"
"696",3788772,768,"England",5,3244,"John Stones",3,"Right Center Back"
"697",3788772,768,"England",6,3336,"Harry Maguire",5,"Left Center Back"
"698",3788772,768,"England",3,3382,"Luke Shaw",6,"Left Back"
"699",3788772,768,"England",14,4706,"Kalvin Phillips",9,"Right Defensive Midfield"
"700",3788772,768,"England",4,3943,"Declan Rice",11,"Left Defensive Midfield"
"701",3788772,768,"England",25,22084,"Bukayo Saka",17,"Right Wing"
"702",3788772,768,"England",7,9638,"Jack Grealish",19,"Center Attacking Midfield"
"703",3788772,768,"England",10,3233,"Raheem Sterling",21,"Left Wing"
"704",3788772,768,"England",9,10955,"Harry Kane",23,"Center Forward"
"705",3788773,780,"Portugal",1,5205,"Rui Pedro dos Santos Patrício",1,"Goalkeeper"
"706",3788773,780,"Portugal",2,6374,"Nélson Cabral Semedo",2,"Right Back"
"707",3788773,780,"Portugal",3,20016,"Kléper Laveran Lima Ferreira",3,"Right Center Back"
"708",3788773,780,"Portugal",4,5206,"Rúben Santos Gato Alves Dias",5,"Left Center Back"
"709",3788773,780,"Portugal",5,5209,"Raphaël Adelino José Guerreiro",6,"Left Back"
"710",3788773,780,"Portugal",13,13621,"Danilo Luís Hélio Pereira",10,"Center Defensive Midfield"
"711",3788773,780,"Portugal",10,3193,"Bernardo Mota Veiga de Carvalho e Silva",12,"Right Midfield"
"712",3788773,780,"Portugal",8,3168,"João Filipe Iria Santos Moutinho",13,"Right Center Midfield"
"713",3788773,780,"Portugal",16,3593,"Renato Júnior Luz Sanches",15,"Left Center Midfield"
"714",3788773,780,"Portugal",21,9929,"Diogo José Teixeira da Silva",16,"Left Midfield"
"715",3788773,780,"Portugal",7,5207,"Cristiano Ronaldo dos Santos Aveiro",23,"Center Forward"
"716",3788773,771,"France",1,3099,"Hugo Lloris",1,"Goalkeeper"
"717",3788773,771,"France",25,4445,"Jules Koundé",2,"Right Back"
"718",3788773,771,"France",4,5485,"Raphaël Varane",3,"Right Center Back"
"719",3788773,771,"France",3,2999,"Presnel Kimpembe",5,"Left Center Back"
"720",3788773,771,"France",21,5484,"Lucas Hernández Pi",6,"Left Back"
"721",3788773,771,"France",6,20004,"Paul Pogba",9,"Right Defensive Midfield"
"722",3788773,771,"France",13,3961,"N''Golo Kanté",11,"Left Defensive Midfield"
"723",3788773,771,"France",12,5480,"Corentin Tolisso",17,"Right Wing"
"724",3788773,771,"France",7,5487,"Antoine Griezmann",19,"Center Attacking Midfield"
"725",3788773,771,"France",10,3009,"Kylian Mbappé Lottin",21,"Left Wing"
"726",3788773,771,"France",19,19677,"Karim Benzema",23,"Center Forward"
"727",3788774,770,"Germany",1,5570,"Manuel Neuer",1,"Goalkeeper"
"728",3788774,770,"Germany",4,8808,"Matthias Ginter",3,"Right Center Back"
"729",3788774,770,"Germany",5,5572,"Mats Hummels",4,"Center Back"
"730",3788774,770,"Germany",2,3167,"Antonio Rüdiger",5,"Left Center Back"
"731",3788774,770,"Germany",6,5579,"Joshua Kimmich",7,"Right Wing Back"
"732",3788774,770,"Germany",20,6985,"Robin Gosens",8,"Left Wing Back"
"733",3788774,770,"Germany",21,10287,"Ilkay Gündogan",9,"Right Defensive Midfield"
"734",3788774,770,"Germany",8,5574,"Toni Kroos",11,"Left Defensive Midfield"
"735",3788774,770,"Germany",7,8966,"Kai Havertz",17,"Right Wing"
"736",3788774,770,"Germany",19,3053,"Leroy Sané",21,"Left Wing"
"737",3788774,770,"Germany",10,8400,"Serge Gnabry",23,"Center Forward"
"738",3788774,916,"Hungary",1,8524,"Péter Gulácsi",1,"Goalkeeper"
"739",3788774,916,"Hungary",21,31887,"Endre Botka",3,"Right Center Back"
"740",3788774,916,"Hungary",6,8509,"Willi Orban",4,"Center Back"
"741",3788774,916,"Hungary",4,46376,"Attila Szalai",5,"Left Center Back"
"742",3788774,916,"Hungary",7,16741,"Loïc Négo",7,"Right Wing Back"
"743",3788774,916,"Hungary",5,11268,"Attila Fiola",8,"Left Wing Back"
"744",3788774,916,"Hungary",8,7162,"Ádám Nagy",10,"Center Defensive Midfield"
"745",3788774,916,"Hungary",15,16502,"László Kleinheisler",13,"Right Center Midfield"
"746",3788774,916,"Hungary",13,42822,"András Schäfer",15,"Left Center Midfield"
"747",3788774,916,"Hungary",20,19316,"Roland Sallai",22,"Right Center Forward"
"748",3788774,916,"Hungary",9,8407,"Ádám Szalai",24,"Left Center Forward"
"749",3788775,908,"Slovakia",1,3711,"Martin Dúbravka",1,"Goalkeeper"
"750",3788775,908,"Slovakia",2,9722,"Peter Pekarík",2,"Right Back"
"751",3788775,908,"Slovakia",5,30397,"Lubomír Šatka",3,"Right Center Back"
"752",3788775,908,"Slovakia",14,6990,"Milan Škriniar",5,"Left Center Back"
"753",3788775,908,"Slovakia",15,4421,"Tomáš Hubocan",6,"Left Back"
"754",3788775,908,"Slovakia",19,10919,"Juraj Kucka",13,"Right Center Midfield"
"755",3788775,908,"Slovakia",25,20002,"Jakub Hromada",15,"Left Center Midfield"
"756",3788775,908,"Slovakia",18,7975,"Lukáš Haraslín",17,"Right Wing"
"757",3788775,908,"Slovakia",17,7025,"Marek Hamšík",19,"Center Attacking Midfield"
"758",3788775,908,"Slovakia",20,16307,"Róbert Mak",21,"Left Wing"
"759",3788775,908,"Slovakia",8,8967,"Ondrej Duda",23,"Center Forward"
"760",3788775,772,"Spain",23,11748,"Unai Simón Mendibil",1,"Goalkeeper"
"761",3788775,772,"Spain",2,3957,"César Azpilicueta Tanco",2,"Right Back"
"762",3788775,772,"Spain",12,31953,"Eric García Martret",3,"Right Center Back"
"763",3788775,772,"Spain",24,4353,"Aymeric Laporte",5,"Left Center Back"
"764",3788775,772,"Spain",18,5211,"Jordi Alba Ramos",6,"Left Back"
"765",3788775,772,"Spain",5,5203,"Sergio Busquets i Burgos",10,"Center Defensive Midfield"
"766",3788775,772,"Spain",8,5199,"Jorge Resurrección Merodio",13,"Right Center Midfield"
"767",3788775,772,"Spain",26,30486,"Pedro González López",15,"Left Center Midfield"
"768",3788775,772,"Spain",22,6720,"Pablo Sarabia García",17,"Right Wing"
"769",3788775,772,"Spain",9,6766,"Gerard Moreno Balaguero",21,"Left Wing"
"770",3788775,772,"Spain",7,3477,"Álvaro Borja Morata Martín",23,"Center Forward"
"771",3788776,790,"Sweden",1,5622,"Robin Olsen",1,"Goalkeeper"
"772",3788776,790,"Sweden",2,5612,"Mikael Lustig",2,"Right Back"
"773",3788776,790,"Sweden",3,3702,"Victor Nilsson Lindelöf",3,"Right Center Back"
"774",3788776,790,"Sweden",24,26875,"Marcus Andreas Danielsson",5,"Left Center Back"
"775",3788776,790,"Sweden",6,5621,"Ludwig Augustinsson",6,"Left Back"
"776",3788776,790,"Sweden",20,23444,"Kristoffer Olsson",9,"Right Defensive Midfield"
"777",3788776,790,"Sweden",8,5624,"Albin Ekdal",11,"Left Defensive Midfield"
"778",3788776,790,"Sweden",7,5617,"Sebastian Larsson",12,"Right Midfield"
"779",3788776,790,"Sweden",10,5625,"Emil Peter Forsberg",16,"Left Midfield"
"780",3788776,790,"Sweden",22,8552,"Robin Quaison",22,"Right Center Forward"
"781",3788776,790,"Sweden",11,8819,"Alexander Isak",24,"Left Center Forward"
"782",3788776,789,"Poland",1,5669,"Wojciech Szczesny",1,"Goalkeeper"
"783",3788776,789,"Poland",18,5673,"Bartosz Bereszynski",3,"Right Center Back"
"784",3788776,789,"Poland",15,3034,"Kamil Glik",4,"Center Back"
"785",3788776,789,"Poland",5,4626,"Jan Bednarek",5,"Left Center Back"
"786",3788776,789,"Poland",21,4673,"Kamil Józwiak",7,"Right Wing Back"
"787",3788776,789,"Poland",26,8737,"Tymoteusz Puchacz",8,"Left Wing Back"
"788",3788776,789,"Poland",10,3637,"Grzegorz Krychowiak",9,"Right Defensive Midfield"
"789",3788776,789,"Poland",14,9622,"Mateusz Andrzej Klich",11,"Left Defensive Midfield"
"790",3788776,789,"Poland",20,5660,"Piotr Zielinski",19,"Center Attacking Midfield"
"791",3788776,789,"Poland",11,8836,"Karol Swiderski",22,"Right Center Forward"
"792",3788776,789,"Poland",9,5668,"Robert Lewandowski",24,"Left Center Forward"
"793",3794685,914,"Italy",21,7036,"Gianluigi Donnarumma",1,"Goalkeeper"
"794",3794685,914,"Italy",2,11514,"Giovanni Di Lorenzo",2,"Right Back"
"795",3794685,914,"Italy",19,7173,"Leonardo Bonucci",3,"Right Center Back"
"796",3794685,914,"Italy",15,7119,"Francesco Acerbi",5,"Left Center Back"
"797",3794685,914,"Italy",4,8286,"Leonardo Spinazzola",6,"Left Back"
"798",3794685,914,"Italy",8,7024,"Jorge Luiz Frello Filho",10,"Center Defensive Midfield"
"799",3794685,914,"Italy",18,8181,"Nicolò Barella",13,"Right Center Midfield"
"800",3794685,914,"Italy",6,3166,"Marco Verratti",15,"Left Center Midfield"
"801",3794685,914,"Italy",11,7131,"Domenico Berardi",17,"Right Wing"
"802",3794685,914,"Italy",10,7037,"Lorenzo Insigne",21,"Left Wing"
"803",3794685,914,"Italy",17,7788,"Ciro Immobile",23,"Center Forward"
"804",3794685,915,"Austria",13,21532,"Daniel Bachmann",1,"Goalkeeper"
"805",3794685,915,"Austria",21,8779,"Stefan Lainer",2,"Right Back"
"806",3794685,915,"Austria",3,3969,"Aleksandar Dragovic",3,"Right Center Back"
"807",3794685,915,"Austria",4,8307,"Martin Hinteregger",5,"Left Center Back"
"808",3794685,915,"Austria",8,8220,"David Olatukunbo Alaba",6,"Left Back"
"809",3794685,915,"Austria",23,8769,"Xaver Schlager",9,"Right Defensive Midfield"
"810",3794685,915,"Austria",10,11396,"Florian Grillitsch",11,"Left Defensive Midfield"
"811",3794685,915,"Austria",24,8506,"Konrad Laimer",17,"Right Wing"
"812",3794685,915,"Austria",9,8518,"Marcel Sabitzer",19,"Center Attacking Midfield"
"813",3794685,915,"Austria",19,24977,"Christoph Baumgartner",21,"Left Wing"
"814",3794685,915,"Austria",7,3325,"Marko Arnautovic",23,"Center Forward"
"815",3794686,785,"Croatia",1,16531,"Dominik Livakovic",1,"Goalkeeper"
"816",3794686,785,"Croatia",22,29163,"Josip Juranovic",2,"Right Back"
"817",3794686,785,"Croatia",21,5468,"Domagoj Vida",3,"Right Center Back"
"818",3794686,785,"Croatia",5,6307,"Duje Caleta-Car",5,"Left Center Back"
"819",3794686,785,"Croatia",25,33018,"Joško Gvardiol",6,"Left Back"
"820",3794686,785,"Croatia",11,5469,"Marcelo Brozovic",10,"Center Defensive Midfield"
"821",3794686,785,"Croatia",10,5463,"Luka Modric",13,"Right Center Midfield"
"822",3794686,785,"Croatia",8,5456,"Mateo Kovacic",15,"Left Center Midfield"
"823",3794686,785,"Croatia",13,3441,"Nikola Vlašic",17,"Right Wing"
"824",3794686,785,"Croatia",17,5465,"Ante Rebic",21,"Left Wing"
"825",3794686,785,"Croatia",20,7693,"Bruno Petkovic",23,"Center Forward"
"826",3794686,772,"Spain",23,11748,"Unai Simón Mendibil",1,"Goalkeeper"
"827",3794686,772,"Spain",2,3957,"César Azpilicueta Tanco",2,"Right Back"
"828",3794686,772,"Spain",12,31953,"Eric García Martret",3,"Right Center Back"
"829",3794686,772,"Spain",24,4353,"Aymeric Laporte",5,"Left Center Back"
"830",3794686,772,"Spain",14,6596,"José Luis Gayà Peña",6,"Left Back"
"831",3794686,772,"Spain",5,5203,"Sergio Busquets i Burgos",10,"Center Defensive Midfield"
"832",3794686,772,"Spain",8,5199,"Jorge Resurrección Merodio",13,"Right Center Midfield"
"833",3794686,772,"Spain",26,30486,"Pedro González López",15,"Left Center Midfield"
"834",3794686,772,"Spain",11,6748,"Ferrán Torres García",17,"Right Wing"
"835",3794686,772,"Spain",22,6720,"Pablo Sarabia García",21,"Left Wing"
"836",3794686,772,"Spain",7,3477,"Álvaro Borja Morata Martín",23,"Center Forward"
"837",3794687,782,"Belgium",1,3509,"Thibaut Courtois",1,"Goalkeeper"
"838",3794687,782,"Belgium",2,20005,"Toby Alderweireld",3,"Right Center Back"
"839",3794687,782,"Belgium",3,6332,"Thomas Vermaelen",4,"Center Back"
"840",3794687,782,"Belgium",5,3077,"Jan Vertonghen",5,"Left Center Back"
"841",3794687,782,"Belgium",15,3176,"Thomas Meunier",7,"Right Wing Back"
"842",3794687,782,"Belgium",16,5632,"Thorgan Hazard",8,"Left Wing Back"
"843",3794687,782,"Belgium",8,2954,"Youri Tielemans",9,"Right Defensive Midfield"
"844",3794687,782,"Belgium",6,5642,"Axel Witsel",11,"Left Defensive Midfield"
"845",3794687,782,"Belgium",7,3089,"Kevin De Bruyne",18,"Right Attacking Midfield"
"846",3794687,782,"Belgium",10,3621,"Eden Hazard",20,"Left Attacking Midfield"
"847",3794687,782,"Belgium",9,3289,"Romelu Lukaku Menama",23,"Center Forward"
"848",3794687,780,"Portugal",1,5205,"Rui Pedro dos Santos Patrício",1,"Goalkeeper"
"849",3794687,780,"Portugal",20,16028,"José Diogo Dalot Teixeira",2,"Right Back"
"850",3794687,780,"Portugal",3,20016,"Kléper Laveran Lima Ferreira",3,"Right Center Back"
"851",3794687,780,"Portugal",4,5206,"Rúben Santos Gato Alves Dias",5,"Left Center Back"
"852",3794687,780,"Portugal",5,5209,"Raphaël Adelino José Guerreiro",6,"Left Back"
"853",3794687,780,"Portugal",26,12169,"João Maria Lobo Alves Palhinha Gonçalves",10,"Center Defensive Midfield"
"854",3794687,780,"Portugal",8,3168,"João Filipe Iria Santos Moutinho",13,"Right Center Midfield"
"855",3794687,780,"Portugal",16,3593,"Renato Júnior Luz Sanches",15,"Left Center Midfield"
"856",3794687,780,"Portugal",10,3193,"Bernardo Mota Veiga de Carvalho e Silva",17,"Right Wing"
"857",3794687,780,"Portugal",21,9929,"Diogo José Teixeira da Silva",21,"Left Wing"
"858",3794687,780,"Portugal",7,5207,"Cristiano Ronaldo dos Santos Aveiro",23,"Center Forward"
"859",3794688,768,"England",1,3468,"Jordan Pickford",1,"Goalkeeper"
"860",3794688,768,"England",2,3205,"Kyle Walker",3,"Right Center Back"
"861",3794688,768,"England",5,3244,"John Stones",4,"Center Back"
"862",3794688,768,"England",6,3336,"Harry Maguire",5,"Left Center Back"
"863",3794688,768,"England",12,3308,"Kieran Trippier",7,"Right Wing Back"
"864",3794688,768,"England",3,3382,"Luke Shaw",8,"Left Wing Back"
"865",3794688,768,"England",14,4706,"Kalvin Phillips",9,"Right Defensive Midfield"
"866",3794688,768,"England",4,3943,"Declan Rice",11,"Left Defensive Midfield"
"867",3794688,768,"England",25,22084,"Bukayo Saka",17,"Right Wing"
"868",3794688,768,"England",10,3233,"Raheem Sterling",21,"Left Wing"
"869",3794688,768,"England",9,10955,"Harry Kane",23,"Center Forward"
"870",3794688,770,"Germany",1,5570,"Manuel Neuer",1,"Goalkeeper"
"871",3794688,770,"Germany",4,8808,"Matthias Ginter",3,"Right Center Back"
"872",3794688,770,"Germany",5,5572,"Mats Hummels",4,"Center Back"
"873",3794688,770,"Germany",2,3167,"Antonio Rüdiger",5,"Left Center Back"
"874",3794688,770,"Germany",6,5579,"Joshua Kimmich",7,"Right Wing Back"
"875",3794688,770,"Germany",20,6985,"Robin Gosens",8,"Left Wing Back"
"876",3794688,770,"Germany",8,5574,"Toni Kroos",9,"Right Defensive Midfield"
"877",3794688,770,"Germany",18,6324,"Leon Goretzka",11,"Left Defensive Midfield"
"878",3794688,770,"Germany",7,8966,"Kai Havertz",17,"Right Wing"
"879",3794688,770,"Germany",25,5562,"Thomas Müller",21,"Left Wing"
"880",3794688,770,"Germany",11,5557,"Timo Werner",23,"Center Forward"
"881",3794689,907,"Wales",15,9914,"Danny Ward",1,"Goalkeeper"
"882",3794689,907,"Wales",15,4774,"Connor Roberts",2,"Right Back"
"883",3794689,907,"Wales",15,4767,"Chris Mepham",3,"Right Center Back"
"884",3794689,907,"Wales",15,11250,"Joe Rodon",5,"Left Center Back"
"885",3794689,907,"Wales",15,3086,"Ben Davies",6,"Left Back"
"886",3794689,907,"Wales",15,22074,"Joseff Morrell",9,"Right Defensive Midfield"
"887",3794689,907,"Wales",15,10931,"Joe Allen",11,"Left Defensive Midfield"
"888",3794689,907,"Wales",15,6399,"Gareth Frank Bale",17,"Right Wing"
"889",3794689,907,"Wales",15,3517,"Aaron Ramsey",19,"Center Attacking Midfield"
"890",3794689,907,"Wales",15,11252,"Daniel James",21,"Left Wing"
"891",3794689,907,"Wales",15,3853,"Kieffer Roberto Francisco Moore",23,"Center Forward"
"892",3794689,776,"Denmark",15,3815,"Kasper Schmeichel",1,"Goalkeeper"
"893",3794689,776,"Denmark",15,3959,"Andreas Christensen",3,"Right Center Back"
"894",3794689,776,"Denmark",15,5534,"Simon Thorup Kjær",4,"Center Back"
"895",3794689,776,"Denmark",15,8815,"Jannik Vestergaard",5,"Left Center Back"
"896",3794689,776,"Denmark",15,5524,"Jens Stryger Larsen",7,"Right Wing Back"
"897",3794689,776,"Denmark",15,16554,"Joakim Mæhle",8,"Left Wing Back"
"898",3794689,776,"Denmark",15,3570,"Pierre-Emile Højbjerg",9,"Right Defensive Midfield"
"899",3794689,776,"Denmark",15,5527,"Thomas Delaney",11,"Left Defensive Midfield"
"900",3794689,776,"Denmark",15,4447,"Martin Braithwaite Christensen",18,"Right Attacking Midfield"
"901",3794689,776,"Denmark",15,24443,"Mikkel Damsgaard",20,"Left Attacking Midfield"
"902",3794689,776,"Denmark",15,6302,"Kasper Dolberg",23,"Center Forward"
"903",3794690,941,"Netherlands",1,20201,"Maarten Stekelenburg",1,"Goalkeeper"
"904",3794690,941,"Netherlands",6,7787,"Stefan de Vrij",3,"Right Center Back"
"905",3794690,941,"Netherlands",3,8069,"Matthijs de Ligt",4,"Center Back"
"906",3794690,941,"Netherlands",17,3311,"Daley Blind",5,"Left Center Back"
"907",3794690,941,"Netherlands",22,8125,"Denzel Dumfries",7,"Right Wing Back"
"908",3794690,941,"Netherlands",12,3321,"Patrick van Aanholt",8,"Left Wing Back"
"909",3794690,941,"Netherlands",15,6994,"Marten de Roon",9,"Right Defensive Midfield"
"910",3794690,941,"Netherlands",21,8118,"Frenkie de Jong",11,"Left Defensive Midfield"
"911",3794690,941,"Netherlands",8,3567,"Georginio Wijnaldum",19,"Center Attacking Midfield"
"912",3794690,941,"Netherlands",10,2988,"Memphis Depay",22,"Right Center Forward"
"913",3794690,941,"Netherlands",18,15582,"Donyell Malen",24,"Left Center Forward"
"914",3794690,912,"Czech Republic",1,11541,"Tomáš Vaclík",1,"Goalkeeper"
"915",3794690,912,"Czech Republic",5,16570,"Vladimír Coufal",2,"Right Back"
"916",3794690,912,"Czech Republic",3,30328,"Ondrej Celustka",3,"Right Center Back"
"917",3794690,912,"Czech Republic",6,13197,"Tomáš Kalas",5,"Left Center Back"
"918",3794690,912,"Czech Republic",2,9397,"Pavel Kaderábek",6,"Left Back"
"919",3794690,912,"Czech Republic",9,16469,"Tomáš Holeš",10,"Center Defensive Midfield"
"920",3794690,912,"Czech Republic",12,16472,"Lukáš Masopust",12,"Right Midfield"
"921",3794690,912,"Czech Republic",15,4870,"Tomáš Soucek",13,"Right Center Midfield"
"922",3794690,912,"Czech Republic",7,7801,"Antonín Barák",15,"Left Center Midfield"
"923",3794690,912,"Czech Republic",13,23454,"Petr Ševcík",16,"Left Midfield"
"924",3794690,912,"Czech Republic",10,7044,"Patrik Schick",23,"Center Forward"
"925",3794691,771,"France",1,3099,"Hugo Lloris",1,"Goalkeeper"
"926",3794691,771,"France",4,5485,"Raphaël Varane",3,"Right Center Back"
"927",3794691,771,"France",5,6826,"Clément Lenglet",4,"Center Back"
"928",3794691,771,"France",3,2999,"Presnel Kimpembe",5,"Left Center Back"
"929",3794691,771,"France",2,5476,"Benjamin Pavard",7,"Right Wing Back"
"930",3794691,771,"France",14,3026,"Adrien Rabiot",8,"Left Wing Back"
"931",3794691,771,"France",6,20004,"Paul Pogba",9,"Right Defensive Midfield"
"932",3794691,771,"France",13,3961,"N''Golo Kanté",11,"Left Defensive Midfield"
"933",3794691,771,"France",7,5487,"Antoine Griezmann",19,"Center Attacking Midfield"
"934",3794691,771,"France",19,19677,"Karim Benzema",22,"Right Center Forward"
"935",3794691,771,"France",10,3009,"Kylian Mbappé Lottin",24,"Left Center Forward"
"936",3794691,773,"Switzerland",1,5550,"Yann Sommer",1,"Goalkeeper"
"937",3794691,773,"Switzerland",4,8814,"Nico Elvedi",3,"Right Center Back"
"938",3794691,773,"Switzerland",5,5549,"Manuel Obafemi Akanji",4,"Center Back"
"939",3794691,773,"Switzerland",13,5544,"Ricardo Iván Rodríguez Araya",5,"Left Center Back"
"940",3794691,773,"Switzerland",3,7796,"Silvan Widmer",7,"Right Wing Back"
"941",3794691,773,"Switzerland",14,5548,"Steven Zuber",8,"Left Wing Back"
"942",3794691,773,"Switzerland",8,6983,"Remo Freuler",9,"Right Defensive Midfield"
"943",3794691,773,"Switzerland",10,3500,"Granit Xhaka",11,"Left Defensive Midfield"
"944",3794691,773,"Switzerland",23,3533,"Xherdan Shaqiri",19,"Center Attacking Midfield"
"945",3794691,773,"Switzerland",7,5545,"Breel-Donald Embolo",22,"Right Center Forward"
"946",3794691,773,"Switzerland",9,5543,"Haris Seferovic",24,"Left Center Forward"
"947",3794692,790,"Sweden",1,5622,"Robin Olsen",1,"Goalkeeper"
"948",3794692,790,"Sweden",2,5612,"Mikael Lustig",2,"Right Back"
"949",3794692,790,"Sweden",3,3702,"Victor Nilsson Lindelöf",3,"Right Center Back"
"950",3794692,790,"Sweden",24,26875,"Marcus Andreas Danielsson",5,"Left Center Back"
"951",3794692,790,"Sweden",6,5621,"Ludwig Augustinsson",6,"Left Back"
"952",3794692,790,"Sweden",20,23444,"Kristoffer Olsson",9,"Right Defensive Midfield"
"953",3794692,790,"Sweden",8,5624,"Albin Ekdal",11,"Left Defensive Midfield"
"954",3794692,790,"Sweden",7,5617,"Sebastian Larsson",12,"Right Midfield"
"955",3794692,790,"Sweden",10,5625,"Emil Peter Forsberg",16,"Left Midfield"
"956",3794692,790,"Sweden",21,22818,"Dejan Kulusevski",22,"Right Center Forward"
"957",3794692,790,"Sweden",11,8819,"Alexander Isak",24,"Left Center Forward"
"958",3794692,911,"Ukraine",1,22243,"Heorhii Bushchan",1,"Goalkeeper"
"959",3794692,911,"Ukraine",13,39136,"Illia Zabarnyi",3,"Right Center Back"
"960",3794692,911,"Ukraine",4,18618,"Sergey Krivtsov",4,"Center Back"
"961",3794692,911,"Ukraine",22,18617,"Mykola Matviyenko",5,"Left Center Back"
"962",3794692,911,"Ukraine",21,31900,"Oleksandr Karavaev",7,"Right Wing Back"
"963",3794692,911,"Ukraine",17,3575,"Oleksandr Zinchenko",8,"Left Wing Back"
"964",3794692,911,"Ukraine",6,11000,"Taras Stepanenko",10,"Center Defensive Midfield"
"965",3794692,911,"Ukraine",5,16514,"Serhii Sydorchuk",13,"Right Center Midfield"
"966",3794692,911,"Ukraine",10,21294,"Mykola Shaparenko",15,"Left Center Midfield"
"967",3794692,911,"Ukraine",7,8830,"Andriy Yarmolenko",22,"Right Center Forward"
"968",3794692,911,"Ukraine",9,23649,"Roman Yaremchuk",24,"Left Center Forward"
"969",3795107,782,"Belgium",1,3509,"Thibaut Courtois",1,"Goalkeeper"
"970",3795107,782,"Belgium",2,20005,"Toby Alderweireld",3,"Right Center Back"
"971",3795107,782,"Belgium",3,6332,"Thomas Vermaelen",4,"Center Back"
"972",3795107,782,"Belgium",5,3077,"Jan Vertonghen",5,"Left Center Back"
"973",3795107,782,"Belgium",15,3176,"Thomas Meunier",7,"Right Wing Back"
"974",3795107,782,"Belgium",16,5632,"Thorgan Hazard",8,"Left Wing Back"
"975",3795107,782,"Belgium",8,2954,"Youri Tielemans",9,"Right Defensive Midfield"
