"","minute","cur_score_diff","n","n_future_goals","n_home_win","n_draw","n_home_loss","comp_id","season_id"
"6356",48,0,10,4,2,2,6,11,26
"6357",48,1,5,13,4,1,0,11,26
"6358",48,2,5,10,5,0,0,11,26
"6359",48,5,1,0,1,0,0,11,26
"6360",49,-2,3,2,0,0,3,11,26
"6361",49,-1,3,4,2,0,1,11,26
"6362",49,0,7,6,4,1,2,11,26
"6363",49,1,1,3,1,0,0,11,26
"6364",49,2,3,4,3,0,0,11,26
"6365",49,5,1,0,1,0,0,11,26
"6366",50,-2,5,2,0,0,5,11,26
"6367",50,-1,2,0,0,0,2,11,26
"6368",50,0,7,3,4,2,1,11,26
"6369",50,1,2,4,2,0,0,11,26
"6370",50,2,1,3,1,0,0,11,26
"6371",50,3,1,3,1,0,0,11,26
"6372",50,5,1,0,1,0,0,11,26
"6373",51,-2,4,2,0,0,4,11,26
"6374",51,-1,4,3,0,3,1,11,26
"6375",51,0,7,8,5,0,2,11,26
"6376",51,1,3,3,2,1,0,11,26
"6377",51,2,3,4,3,0,0,11,26
"6378",51,3,1,3,1,0,0,11,26
"6379",51,5,1,0,1,0,0,11,26
"6380",52,-2,7,4,0,0,7,11,26
"6381",52,-1,1,2,1,0,0,11,26
"6382",52,0,8,14,6,0,2,11,26
"6383",52,1,1,3,1,0,0,11,26
"6384",52,2,4,10,4,0,0,11,26
"6385",53,-2,3,2,0,0,3,11,26
"6386",53,-1,1,0,0,0,1,11,26
"6387",53,0,3,2,1,1,1,11,26
"6388",53,1,4,8,4,0,0,11,26
"6389",53,2,5,11,5,0,0,11,26
"6390",53,3,1,3,1,0,0,11,26
"6391",54,-2,4,2,0,0,4,11,26
"6392",54,-1,2,1,0,1,1,11,26
"6393",54,0,7,7,5,0,2,11,26
"6394",54,1,2,1,2,0,0,11,26
"6395",54,2,4,7,4,0,0,11,26
"6396",54,3,1,3,1,0,0,11,26
"6397",54,5,1,0,1,0,0,11,26
"6398",55,-2,2,0,0,0,2,11,26
"6399",55,-1,2,0,0,0,2,11,26
"6400",55,0,3,5,3,0,0,11,26
"6401",55,1,1,0,1,0,0,11,26
"6402",55,2,8,19,8,0,0,11,26
"6403",55,3,1,3,1,0,0,11,26
"6404",56,-2,3,2,0,0,3,11,26
"6405",56,-1,3,1,0,1,2,11,26
"6406",56,0,4,0,1,1,2,11,26
"6407",56,1,1,0,1,0,0,11,26
"6408",56,2,3,9,3,0,0,11,26
"6409",57,-3,2,0,0,0,2,11,26
"6410",57,-2,6,2,0,0,6,11,26
"6411",57,-1,3,0,0,0,3,11,26
"6412",57,0,3,3,2,0,1,11,26
"6413",57,1,2,2,1,1,0,11,26
"6414",57,2,4,9,4,0,0,11,26
"6415",57,3,2,6,2,0,0,11,26
"6416",58,-2,3,2,0,0,3,11,26
"6417",58,-1,3,1,0,0,3,11,26
"6418",58,0,5,4,2,1,2,11,26
"6419",58,1,6,4,5,1,0,11,26
"6420",58,2,8,15,7,1,0,11,26
"6421",58,3,3,7,3,0,0,11,26
"6422",58,5,1,0,1,0,0,11,26
"6423",59,-2,4,0,0,0,4,11,26
"6424",59,-1,2,0,0,0,2,11,26
"6425",59,0,3,0,1,1,1,11,26
"6426",59,1,2,3,2,0,0,11,26
"6427",59,2,2,4,2,0,0,11,26
"6428",59,5,1,0,1,0,0,11,26
"6429",60,-3,2,0,0,0,2,11,26
"6430",60,-2,1,0,0,0,1,11,26
"6431",60,-1,4,3,0,1,3,11,26
"6432",60,0,1,0,1,0,0,11,26
"6433",60,1,6,4,6,0,0,11,26
"6434",60,2,2,3,2,0,0,11,26
"6435",61,-3,1,0,0,0,1,11,26
"6436",61,-2,1,0,0,0,1,11,26
"6437",61,-1,6,2,0,1,5,11,26
"6438",61,0,3,2,1,1,1,11,26
"6439",61,1,4,5,4,0,0,11,26
"6440",61,2,3,8,3,0,0,11,26
"6441",61,3,1,1,1,0,0,11,26
"6442",61,4,1,2,1,0,0,11,26
"6443",62,-3,1,0,0,0,1,11,26
"6444",62,-2,4,0,0,0,4,11,26
"6445",62,-1,3,1,0,1,2,11,26
"6446",62,0,4,2,3,0,1,11,26
"6447",62,1,4,2,4,0,0,11,26
"6448",62,2,6,7,4,2,0,11,26
"6449",62,3,2,2,2,0,0,11,26
"6450",62,5,1,0,1,0,0,11,26
"6451",63,-3,1,0,0,0,1,11,26
"6452",63,-2,2,0,0,0,2,11,26
"6453",63,-1,3,1,0,0,3,11,26
"6454",63,0,5,0,1,0,4,11,26
"6455",63,1,4,3,4,0,0,11,26
"6456",63,2,5,9,5,0,0,11,26
"6457",63,3,1,1,1,0,0,11,26
"6458",63,4,1,2,1,0,0,11,26
"6459",64,-2,1,0,0,0,1,11,26
"6460",64,-1,4,1,0,1,3,11,26
"6461",64,0,5,0,0,2,3,11,26
"6462",64,1,10,9,10,0,0,11,26
"6463",64,2,8,13,6,2,0,11,26
"6464",64,3,5,7,5,0,0,11,26
"6465",65,-2,2,1,0,0,2,11,26
"6466",65,-1,5,2,0,2,3,11,26
"6467",65,0,4,0,1,0,3,11,26
"6468",65,1,5,4,5,0,0,11,26
"6469",65,2,3,4,2,1,0,11,26
"6470",65,3,3,3,3,0,0,11,26
"6471",65,5,4,1,4,0,0,11,26
"6472",66,-3,1,0,0,0,1,11,26
"6473",66,-2,3,0,0,0,3,11,26
"6474",66,-1,1,0,0,0,1,11,26
"6475",66,0,4,2,1,0,3,11,26
"6476",66,1,3,4,3,0,0,11,26
"6477",66,2,5,9,5,0,0,11,26
"6478",66,3,5,6,5,0,0,11,26
"6479",66,5,3,2,3,0,0,11,26
"6480",67,-4,1,0,0,0,1,11,26
"6481",67,-3,2,0,0,0,2,11,26
"6482",67,-1,3,1,0,1,2,11,26
"6483",67,0,7,4,3,0,4,11,26
"6484",67,1,1,0,1,0,0,11,26
"6485",67,2,1,3,1,0,0,11,26
"6486",67,3,2,3,2,0,0,11,26
"6487",67,4,1,1,1,0,0,11,26
"6488",67,5,2,0,2,0,0,11,26
"6489",68,-2,2,0,0,0,2,11,26
"6490",68,-1,4,0,0,0,4,11,26
"6491",68,0,4,0,2,0,2,11,26
"6492",68,1,3,2,2,1,0,11,26
"6493",68,2,3,6,3,0,0,11,26
"6494",68,3,3,4,3,0,0,11,26
"6495",68,4,1,1,1,0,0,11,26
"6496",68,5,2,1,2,0,0,11,26
"6497",69,-3,1,0,0,0,1,11,26
"6498",69,-2,4,0,0,0,4,11,26
"6499",69,-1,6,3,0,3,3,11,26
"6500",69,0,4,0,0,1,3,11,26
"6501",69,1,7,3,4,3,0,11,26
"6502",69,2,4,9,4,0,0,11,26
"6503",69,3,2,2,2,0,0,11,26
"6504",69,5,1,0,1,0,0,11,26
"6505",70,-2,1,0,0,0,1,11,26
"6506",70,-1,4,1,0,1,3,11,26
"6507",70,0,4,0,1,0,3,11,26
"6508",70,1,6,2,6,0,0,11,26
"6509",70,2,1,2,1,0,0,11,26
"6510",70,4,2,2,2,0,0,11,26
"6511",70,5,1,1,1,0,0,11,26
"6512",71,-4,3,0,0,0,3,11,26
"6513",71,-2,3,0,0,0,3,11,26
"6514",71,-1,3,0,0,0,3,11,26
"6515",71,0,7,4,2,1,4,11,26
"6516",71,1,1,0,1,0,0,11,26
"6517",71,2,2,3,2,0,0,11,26
"6518",71,4,1,1,1,0,0,11,26
"6519",71,5,1,0,1,0,0,11,26
"6520",72,-4,1,0,0,0,1,11,26
"6521",72,-3,2,0,0,0,2,11,26
"6522",72,-1,4,1,0,1,3,11,26
"6523",72,0,3,0,1,1,1,11,26
"6524",72,1,7,2,4,3,0,11,26
"6525",72,2,5,10,5,0,0,11,26
"6526",72,4,2,1,2,0,0,11,26
"6527",73,-4,2,0,0,0,2,11,26
"6528",73,-3,4,0,0,0,4,11,26
"6529",73,-2,2,0,0,0,2,11,26
"6530",73,-1,1,0,0,0,1,11,26
"6531",73,1,5,2,5,0,0,11,26
"6532",73,2,3,7,3,0,0,11,26
"6533",73,3,1,0,1,0,0,11,26
"6534",73,4,3,3,3,0,0,11,26
"6535",74,-4,1,0,0,0,1,11,26
"6536",74,-3,1,0,0,0,1,11,26
"6537",74,-2,1,0,0,0,1,11,26
"6538",74,-1,3,1,0,1,2,11,26
"6539",74,0,2,0,0,1,1,11,26
"6540",74,1,4,1,3,1,0,11,26
"6541",74,2,2,4,2,0,0,11,26
"6542",74,3,4,1,4,0,0,11,26
"6543",74,4,3,2,3,0,0,11,26
"6544",75,-3,2,0,0,0,2,11,26
"6545",75,-1,3,0,0,0,3,11,26
"6546",75,0,3,2,2,1,0,11,26
"6547",75,1,2,1,2,0,0,11,26
"6548",75,2,2,5,2,0,0,11,26
"6549",75,3,1,1,1,0,0,11,26
"6550",75,4,1,1,1,0,0,11,26
"6551",75,5,1,1,1,0,0,11,26
"6552",76,-4,1,0,0,0,1,11,26
"6553",76,-2,3,0,0,0,3,11,26
"6554",76,-1,7,2,0,2,5,11,26
"6555",76,0,1,0,1,0,0,11,26
"6556",76,1,2,1,2,0,0,11,26
"6557",76,2,2,3,2,0,0,11,26
"6558",76,3,3,2,3,0,0,11,26
"6559",76,4,2,1,2,0,0,11,26
"6560",76,5,2,1,2,0,0,11,26
"6561",77,-3,2,0,0,0,2,11,26
"6562",77,-1,4,1,0,1,3,11,26
"6563",77,0,4,4,2,1,1,11,26
"6564",77,1,1,0,1,0,0,11,26
"6565",77,2,1,1,1,0,0,11,26
"6566",77,3,3,2,3,0,0,11,26
"6567",77,4,2,2,2,0,0,11,26
"6568",77,5,4,3,4,0,0,11,26
"6569",78,-3,5,0,0,0,5,11,26
"6570",78,-2,1,0,0,0,1,11,26
"6571",78,-1,6,0,0,0,6,11,26
"6572",78,0,3,0,0,2,1,11,26
"6573",78,1,7,2,7,0,0,11,26
"6574",78,2,1,3,1,0,0,11,26
"6575",78,3,2,0,2,0,0,11,26
"6576",78,4,2,2,2,0,0,11,26
"6577",79,-3,1,0,0,0,1,11,26
"6578",79,-2,1,0,0,0,1,11,26
"6579",79,-1,3,0,0,0,3,11,26
"6580",79,0,1,0,1,0,0,11,26
"6581",79,1,2,2,2,0,0,11,26
"6582",79,2,1,1,1,0,0,11,26
"6583",79,3,4,2,4,0,0,11,26
"6584",80,-3,1,0,0,0,1,11,26
"6585",80,-2,2,0,0,0,2,11,26
"6586",80,-1,5,0,0,0,5,11,26
"6587",80,0,3,0,2,1,0,11,26
"6588",80,1,2,1,2,0,0,11,26
"6589",80,3,2,2,2,0,0,11,26
"6590",80,4,1,0,1,0,0,11,26
"6591",80,5,3,1,3,0,0,11,26
"6592",81,-3,1,0,0,0,1,11,26
"6593",81,-1,3,1,0,1,2,11,26
"6594",81,0,1,0,0,0,1,11,26
"6595",81,1,1,1,1,0,0,11,26
"6596",81,2,1,1,1,0,0,11,26
"6597",81,3,2,0,2,0,0,11,26
"6598",81,4,3,2,3,0,0,11,26
"6599",81,5,1,0,1,0,0,11,26
"6600",81,6,1,0,1,0,0,11,26
"6601",82,-3,2,0,0,0,2,11,26
"6602",82,-2,1,0,0,0,1,11,26
"6603",82,-1,4,0,0,0,4,11,26
"6604",82,0,1,0,1,0,0,11,26
"6605",82,1,2,1,2,0,0,11,26
"6606",82,3,1,1,1,0,0,11,26
"6607",82,4,2,1,2,0,0,11,26
"6608",82,5,3,0,3,0,0,11,26
"6609",83,-3,2,0,0,0,2,11,26
"6610",83,-1,7,0,0,0,7,11,26
"6611",83,0,2,0,0,1,1,11,26
"6612",83,1,2,1,2,0,0,11,26
"6613",83,2,3,2,3,0,0,11,26
"6614",83,3,2,2,2,0,0,11,26
"6615",83,4,4,3,4,0,0,11,26
"6616",83,5,1,0,1,0,0,11,26
"6617",83,6,2,0,2,0,0,11,26
"6618",84,-3,1,0,0,0,1,11,26
"6619",84,-2,2,0,0,0,2,11,26
"6620",84,-1,1,0,0,0,1,11,26
"6621",84,0,1,0,0,1,0,11,26
"6622",84,1,5,1,5,0,0,11,26
"6623",84,2,1,0,1,0,0,11,26
"6624",84,3,3,1,3,0,0,11,26
"6625",84,4,1,1,1,0,0,11,26
"6626",84,5,2,0,2,0,0,11,26
"6627",84,6,1,0,1,0,0,11,26
"6628",85,-3,1,0,0,0,1,11,26
"6629",85,-2,1,0,0,0,1,11,26
"6630",85,-1,2,0,0,0,2,11,26
"6631",85,0,4,0,1,2,1,11,26
"6632",85,1,4,1,4,0,0,11,26
"6633",85,2,2,1,2,0,0,11,26
"6634",85,3,2,0,2,0,0,11,26
"6635",85,4,3,1,3,0,0,11,26
"6636",85,6,2,0,2,0,0,11,26
"6637",86,-5,1,0,0,0,1,11,26
"6638",86,-3,3,0,0,0,3,11,26
"6639",86,-1,7,0,0,0,7,11,26
"6640",86,0,3,0,0,2,1,11,26
"6641",86,1,4,0,4,0,0,11,26
"6642",86,2,1,0,1,0,0,11,26
"6643",86,3,4,1,4,0,0,11,26
"6644",86,4,1,1,1,0,0,11,26
"6645",86,6,1,0,1,0,0,11,26
"6646",87,-3,1,0,0,0,1,11,26
"6647",87,-2,2,0,0,0,2,11,26
"6648",87,-1,1,0,0,0,1,11,26
"6649",87,1,3,1,3,0,0,11,26
"6650",87,3,1,1,1,0,0,11,26
"6651",87,5,1,0,1,0,0,11,26
"6652",88,-3,2,0,0,0,2,11,26
"6653",88,-2,2,0,0,0,2,11,26
"6654",88,-1,4,0,0,0,4,11,26
"6655",88,0,4,0,2,2,0,11,26
"6656",88,1,2,0,2,0,0,11,26
"6657",88,2,1,0,1,0,0,11,26
"6658",88,3,3,0,3,0,0,11,26
"6659",88,4,1,0,1,0,0,11,26
"6660",88,5,3,0,3,0,0,11,26
"6661",88,6,1,0,1,0,0,11,26
"6662",89,-3,2,0,0,0,2,11,26
"6663",89,-2,2,0,0,0,2,11,26
"6664",89,-1,2,0,0,0,2,11,26
"6665",89,0,2,0,1,0,1,11,26
"6666",89,1,1,1,1,0,0,11,26
"6667",89,3,1,0,1,0,0,11,26
"6668",89,4,1,1,1,0,0,11,26
"6669",89,6,1,0,1,0,0,11,26
"6670",90,-5,1,0,0,0,1,11,26
"6671",90,-4,1,0,0,0,1,11,26
"6672",90,-3,3,0,0,0,3,11,26
"6673",90,-2,3,0,0,0,3,11,26
"6674",90,-1,1,0,0,0,1,11,26
"6675",90,0,2,0,0,2,0,11,26
"6676",90,1,4,1,4,0,0,11,26
"6677",90,3,2,1,2,0,0,11,26
"6678",90,5,4,0,4,0,0,11,26
"6679",91,-5,1,0,0,0,1,11,26
"6680",91,-3,1,0,0,0,1,11,26
"6681",91,-2,4,0,0,0,4,11,26
"6682",91,-1,2,0,0,0,2,11,26
"6683",91,0,7,0,3,3,1,11,26
"6684",91,1,3,1,3,0,0,11,26
"6685",91,2,2,0,2,0,0,11,26
"6686",91,3,3,0,3,0,0,11,26
"6687",91,4,1,0,1,0,0,11,26
"6688",91,6,1,0,1,0,0,11,26
"6689",92,-3,3,0,0,0,3,11,26
"6690",92,-2,2,0,0,0,2,11,26
"6691",92,-1,4,0,0,0,4,11,26
"6692",92,0,5,0,1,4,0,11,26
"6693",92,1,3,0,3,0,0,11,26
"6694",92,3,2,0,2,0,0,11,26
"6695",92,4,3,0,3,0,0,11,26
"6696",92,5,4,0,4,0,0,11,26
"6697",92,6,1,0,1,0,0,11,26
"6698",93,-5,1,0,0,0,1,11,26
"6699",93,-2,2,0,0,0,2,11,26
"6700",93,-1,5,0,0,0,5,11,26
"6701",93,0,5,0,3,2,0,11,26
"6702",93,1,3,1,3,0,0,11,26
"6703",93,2,4,0,4,0,0,11,26
"6704",93,3,3,0,3,0,0,11,26
"6705",93,4,1,0,1,0,0,11,26
"6706",94,-1,3,0,0,0,3,11,26
"6707",94,0,3,0,0,3,0,11,26
"6708",95,0,1,0,0,1,0,11,26
"6709",0,0,67,123,31,12,24,11,25
"6710",1,0,7,9,3,3,1,11,25
"6711",1,1,1,5,1,0,0,11,25
"6712",2,0,16,19,5,5,6,11,25
"6713",2,1,1,5,1,0,0,11,25
"6714",3,0,14,15,7,4,3,11,25
"6715",3,1,1,5,1,0,0,11,25
"6716",4,0,16,28,7,4,5,11,25
"6717",4,1,2,8,2,0,0,11,25
"6718",5,0,18,40,11,3,4,11,25
"6719",5,1,2,7,2,0,0,11,25
"6720",6,0,13,16,5,1,7,11,25
"6721",6,1,2,2,1,0,1,11,25
"6722",7,0,10,16,6,1,3,11,25
"6723",7,2,1,2,1,0,0,11,25
"6724",8,0,12,26,7,0,5,11,25
"6725",8,1,1,3,1,0,0,11,25
"6726",9,-1,1,0,0,0,1,11,25
"6727",9,0,6,4,2,2,2,11,25
"6728",9,1,2,5,1,1,0,11,25
"6729",9,2,1,2,1,0,0,11,25
"6730",10,0,14,21,7,1,6,11,25
"6731",10,1,2,5,1,0,1,11,25
"6732",11,-1,1,2,0,0,1,11,25
"6733",11,0,7,7,2,0,5,11,25
"6734",11,1,4,13,4,0,0,11,25
"6735",11,2,1,4,1,0,0,11,25
"6736",12,-1,3,6,0,0,3,11,25
"6737",12,0,7,17,6,1,0,11,25
"6738",12,1,3,5,2,0,1,11,25
"6739",13,-1,1,0,0,0,1,11,25
"6740",13,0,14,18,9,2,3,11,25
"6741",13,1,2,5,1,0,1,11,25
"6742",13,2,1,4,1,0,0,11,25
"6743",14,-1,3,6,0,0,3,11,25
"6744",14,0,9,10,6,0,3,11,25
"6745",14,1,7,15,4,1,2,11,25
"6746",14,2,2,8,2,0,0,11,25
"6747",15,-1,1,2,0,0,1,11,25
"6748",15,0,10,17,6,3,1,11,25
"6749",15,1,3,2,2,1,0,11,25
"6750",16,-1,2,2,0,0,2,11,25
"6751",16,0,9,18,6,0,3,11,25
"6752",16,1,5,3,2,1,2,11,25
"6753",16,2,1,2,1,0,0,11,25
"6754",17,-1,1,2,0,0,1,11,25
"6755",17,0,10,10,5,3,2,11,25
"6756",17,1,6,13,3,1,2,11,25
"6757",17,2,1,4,1,0,0,11,25
"6758",18,-1,3,6,0,0,3,11,25
"6759",18,0,5,6,1,2,2,11,25
"6760",18,1,3,6,3,0,0,11,25
"6761",18,2,3,8,3,0,0,11,25
"6762",19,0,8,14,4,0,4,11,25
"6763",19,1,9,19,5,0,4,11,25
"6764",19,2,2,6,2,0,0,11,25
"6765",20,-1,1,0,0,0,1,11,25
"6766",20,0,7,8,3,2,2,11,25
"6767",20,1,5,5,3,0,2,11,25
"6768",21,-1,1,2,0,0,1,11,25
"6769",21,0,11,15,4,5,2,11,25
"6770",21,1,4,5,2,0,2,11,25
"6771",21,2,3,11,3,0,0,11,25
"6772",22,0,5,8,2,0,3,11,25
"6773",22,1,5,9,3,1,1,11,25
"6774",22,2,3,8,3,0,0,11,25
"6775",22,3,1,1,1,0,0,11,25
"6776",23,-1,1,0,0,0,1,11,25
"6777",23,0,8,7,1,3,4,11,25
"6778",23,1,5,5,4,0,1,11,25
"6779",23,2,2,7,2,0,0,11,25
"6780",23,3,2,4,2,0,0,11,25
"6781",24,-1,2,2,0,0,2,11,25
"6782",24,0,3,3,1,0,2,11,25
"6783",24,1,2,0,0,0,2,11,25
"6784",24,2,1,2,1,0,0,11,25
"6785",24,3,1,3,1,0,0,11,25
"6786",25,0,7,10,3,2,2,11,25
"6787",25,1,5,2,0,2,3,11,25
"6788",25,2,1,5,1,0,0,11,25
"6789",25,4,1,2,1,0,0,11,25
"6790",26,-1,2,2,0,0,2,11,25
"6791",26,0,4,2,2,1,1,11,25
"6792",26,1,9,7,5,1,3,11,25
"6793",26,3,1,1,1,0,0,11,25
"6794",27,-1,2,2,0,0,2,11,25
"6795",27,0,7,8,3,2,2,11,25
"6796",27,1,5,3,1,1,3,11,25
"6797",27,4,2,4,2,0,0,11,25
"6798",28,-1,2,2,0,0,2,11,25
"6799",28,0,4,5,2,1,1,11,25
"6800",28,1,5,2,2,0,3,11,25
"6801",29,-1,2,2,0,0,2,11,25
"6802",29,0,5,6,2,2,1,11,25
"6803",29,1,4,9,2,2,0,11,25
"6804",29,2,1,1,1,0,0,11,25
"6805",29,3,1,1,1,0,0,11,25
"6806",29,4,1,2,1,0,0,11,25
"6807",30,-1,1,2,0,0,1,11,25
"6808",30,0,5,6,2,0,3,11,25
"6809",30,1,3,8,2,1,0,11,25
"6810",30,4,1,2,1,0,0,11,25
"6811",31,0,7,9,5,0,2,11,25
"6812",31,1,8,5,3,3,2,11,25
"6813",31,2,2,10,2,0,0,11,25
"6814",31,3,2,2,2,0,0,11,25
"6815",32,0,4,6,2,1,1,11,25
"6816",32,1,4,1,2,0,2,11,25
"6817",32,4,2,4,2,0,0,11,25
"6818",33,-1,2,2,0,0,2,11,25
"6819",33,0,8,6,3,2,3,11,25
"6820",33,1,5,4,3,2,0,11,25
"6821",33,3,1,4,1,0,0,11,25
"6822",34,-1,4,2,0,0,4,11,25
"6823",34,0,11,18,6,1,4,11,25
"6824",34,1,13,13,8,3,2,11,25
"6825",34,3,1,1,1,0,0,11,25
"6826",35,-1,2,0,0,0,2,11,25
"6827",35,0,2,3,1,0,1,11,25
"6828",35,1,5,3,3,1,1,11,25
"6829",35,2,1,4,1,0,0,11,25
"6830",35,3,2,2,2,0,0,11,25
"6831",36,-1,4,8,2,0,2,11,25
"6832",36,0,7,10,4,1,2,11,25
"6833",36,1,1,0,0,1,0,11,25
"6834",36,2,1,4,1,0,0,11,25
"6835",36,3,1,4,1,0,0,11,25
"6836",36,4,2,4,2,0,0,11,25
"6837",37,-1,4,4,1,0,3,11,25
"6838",37,0,7,7,2,2,3,11,25
"6839",37,1,3,4,2,1,0,11,25
"6840",37,2,1,1,1,0,0,11,25
"6841",38,-2,2,2,0,0,2,11,25
"6842",38,-1,3,2,1,0,2,11,25
"6843",38,0,8,12,4,2,2,11,25
"6844",38,1,2,0,0,1,1,11,25
"6845",38,2,1,4,1,0,0,11,25
"6846",38,3,2,8,2,0,0,11,25
"6847",38,4,1,2,1,0,0,11,25
"6848",39,-1,2,2,1,0,1,11,25
"6849",39,0,6,8,3,2,1,11,25
"6850",39,1,3,4,2,0,1,11,25
"6851",39,3,2,8,2,0,0,11,25
"6852",39,4,1,2,1,0,0,11,25
"6853",40,-2,1,0,0,0,1,11,25
"6854",40,-1,2,0,0,0,2,11,25
"6855",40,0,7,5,4,3,0,11,25
"6856",40,1,4,3,3,0,1,11,25
"6857",40,3,1,1,1,0,0,11,25
"6858",40,4,1,2,1,0,0,11,25
"6859",41,-3,1,2,0,0,1,11,25
"6860",41,-1,1,2,1,0,0,11,25
"6861",41,0,7,3,2,4,1,11,25
"6862",41,1,4,3,3,0,1,11,25
"6863",41,2,1,4,1,0,0,11,25
"6864",41,3,1,1,1,0,0,11,25
"6865",41,4,1,2,1,0,0,11,25
"6866",42,-1,1,0,0,0,1,11,25
"6867",42,0,4,0,0,1,3,11,25
"6868",42,1,6,8,5,0,1,11,25
"6869",42,2,1,1,1,0,0,11,25
"6870",42,3,1,1,1,0,0,11,25
"6871",43,-3,1,2,0,0,1,11,25
"6872",43,0,6,6,4,0,2,11,25
"6873",43,1,1,0,1,0,0,11,25
"6874",43,2,1,4,1,0,0,11,25
"6875",43,3,1,1,1,0,0,11,25
"6876",43,4,1,2,1,0,0,11,25
"6877",44,-2,1,1,0,0,1,11,25
"6878",44,-1,2,0,0,0,2,11,25
"6879",44,0,5,2,1,3,1,11,25
"6880",44,1,6,10,6,0,0,11,25
"6881",44,2,1,1,1,0,0,11,25
"6882",44,3,1,1,1,0,0,11,25
"6883",44,5,1,1,1,0,0,11,25
"6884",45,-2,3,0,0,0,3,11,25
"6885",45,-1,12,4,2,0,10,11,25
"6886",45,0,22,11,7,7,8,11,25
"6887",45,1,19,19,15,1,3,11,25
"6888",45,2,5,11,5,0,0,11,25
"6889",45,3,4,10,4,0,0,11,25
"6890",45,5,3,3,3,0,0,11,25
"6891",46,-2,3,1,0,0,3,11,25
"6892",46,-1,6,2,1,0,5,11,25
"6893",46,0,8,2,2,3,3,11,25
"6894",46,1,5,5,3,1,1,11,25
"6895",46,2,1,1,1,0,0,11,25
"6896",46,3,3,6,3,0,0,11,25
"6897",47,-2,3,0,0,0,3,11,25
"6898",47,-1,5,4,2,0,3,11,25
"6899",47,0,7,7,2,5,0,11,25
"6900",47,1,7,3,4,3,0,11,25
"6901",47,2,1,1,1,0,0,11,25
"6902",47,3,2,8,2,0,0,11,25
"6903",47,5,1,1,1,0,0,11,25
"6904",48,-1,2,0,0,0,2,11,25
"6905",48,0,7,7,4,1,2,11,25
"6906",48,1,4,5,4,0,0,11,25
"6907",48,3,2,5,2,0,0,11,25
"6908",48,5,1,1,1,0,0,11,25
"6909",49,-2,2,0,0,0,2,11,25
"6910",49,-1,2,0,0,0,2,11,25
"6911",49,0,3,2,2,0,1,11,25
"6912",49,1,3,4,3,0,0,11,25
"6913",49,2,2,5,2,0,0,11,25
"6914",49,3,1,1,1,0,0,11,25
"6915",49,5,1,1,1,0,0,11,25
"6916",50,-2,1,0,0,0,1,11,25
"6917",50,-1,3,0,0,0,3,11,25
"6918",50,0,5,2,1,2,2,11,25
"6919",50,1,4,2,4,0,0,11,25
"6920",50,2,1,4,1,0,0,11,25
"6921",50,3,1,1,1,0,0,11,25
"6922",51,-2,3,0,0,0,3,11,25
"6923",51,-1,5,4,2,0,3,11,25
"6924",51,0,7,3,3,2,2,11,25
"6925",51,1,7,6,6,0,1,11,25
"6926",51,2,1,1,1,0,0,11,25
"6927",51,3,4,10,4,0,0,11,25
"6928",51,5,1,1,1,0,0,11,25
"6929",52,-1,4,6,3,0,1,11,25
"6930",52,0,4,1,0,2,2,11,25
"6931",52,1,2,3,1,0,1,11,25
"6932",52,3,1,3,1,0,0,11,25
"6933",53,-2,1,0,0,0,1,11,25
"6934",53,-1,3,0,0,0,3,11,25
"6935",53,0,7,4,4,1,2,11,25
"6936",53,1,4,7,4,0,0,11,25
"6937",53,2,1,1,1,0,0,11,25
"6938",53,3,1,1,1,0,0,11,25
"6939",53,5,1,1,1,0,0,11,25
"6940",54,-2,3,0,0,0,3,11,25
"6941",54,-1,1,0,0,0,1,11,25
"6942",54,0,5,0,0,3,2,11,25
"6943",54,1,1,1,1,0,0,11,25
"6944",54,2,2,1,1,0,1,11,25
"6945",54,3,2,5,2,0,0,11,25
"6946",54,5,1,1,1,0,0,11,25
"6947",55,-1,4,2,1,0,3,11,25
"6948",55,0,2,1,0,2,0,11,25
"6949",55,1,3,6,3,0,0,11,25
"6950",55,2,2,1,1,0,1,11,25
"6951",55,3,1,4,1,0,0,11,25
"6952",55,4,1,2,1,0,0,11,25
"6953",55,5,1,1,1,0,0,11,25
"6954",56,-2,1,0,0,0,1,11,25
"6955",56,0,4,2,2,1,1,11,25
"6956",56,1,3,5,3,0,0,11,25
"6957",56,2,1,1,1,0,0,11,25
"6958",57,-2,5,0,0,0,5,11,25
"6959",57,-1,2,4,2,0,0,11,25
"6960",57,0,6,1,0,4,2,11,25
"6961",57,1,2,2,2,0,0,11,25
"6962",57,2,2,2,2,0,0,11,25
"6963",57,3,1,4,1,0,0,11,25
"6964",57,5,1,1,1,0,0,11,25
"6965",58,-2,3,0,0,0,3,11,25
"6966",58,0,4,1,1,3,0,11,25
"6967",58,1,4,3,4,0,0,11,25
"6968",58,3,1,1,1,0,0,11,25
"6969",58,5,1,1,1,0,0,11,25
"6970",59,-2,3,0,0,0,3,11,25
"6971",59,-1,3,4,2,0,1,11,25
"6972",59,0,4,3,2,2,0,11,25
"6973",59,1,1,1,1,0,0,11,25
"6974",60,0,1,0,0,1,0,11,25
"6975",60,1,4,2,4,0,0,11,25
"6976",60,3,3,1,3,0,0,11,25
"6977",60,4,2,4,2,0,0,11,25
"6978",60,5,1,1,1,0,0,11,25
"6979",61,-1,1,0,0,0,1,11,25
"6980",61,0,4,1,1,3,0,11,25
